u g r i z y J H K radio-5.5GHz radio-1.25GHz radio-3GHz radio-6GHz X-ray-1keV X-ray-5keV sample_times
294.5415822104418 320.5571839846895 196.57346531655168 170.39992163476086 133.6602548141709 108.89653555312115 110.16891509731038 103.02043325207327 98.24006359447955 inf inf inf inf inf inf 319.0
295.40817179525436 321.52319711162437 197.1382402911775 170.88537569649827 134.02765150542788 109.18379478361504 110.46314002847822 103.29285258760063 98.49735885751008 inf inf inf inf inf inf 320.0
296.27476138006693 322.4892102385592 197.7030152658034 171.37082975823574 134.39504819668485 109.47105401410892 110.75736495964607 103.565271923128 98.7546541205406 inf inf inf inf inf inf 321.0
297.14135096487956 323.4552233654941 198.26779024042924 171.8562838199732 134.7624448879418 109.7583132446028 111.05158989081393 103.83769125865537 99.01194938357112 inf inf inf inf inf inf 322.0
298.00794054969214 324.42123649242893 198.83256521505507 172.34173788171063 135.12984157919877 110.04557247509668 111.34581482198178 104.11011059418273 99.26924464660163 inf inf inf inf inf inf 323.0
298.8745301345047 325.3872496193638 199.3973401896809 172.8271919434481 135.49723827045574 110.33283170559056 111.64003975314962 104.38252992971009 99.52653990963216 inf inf inf inf inf inf 324.0
299.74111971931734 326.3532627462986 199.9621151643068 173.3126460051855 135.86463496171268 110.62009093608445 111.93426468431747 104.65494926523746 99.78383517266269 inf inf inf inf inf inf 325.0
300.6077093041299 327.31927587323344 200.52689013893263 173.79810006692298 136.23203165296968 110.90735016657833 112.22848961548533 104.92736860076482 100.0411304356932 inf inf inf inf inf inf 326.0
301.4742988889425 328.2852890001683 201.09166511355846 174.2835541286604 136.59942834422662 111.19460939707221 112.52271454665318 105.19978793629218 100.29842569872373 inf inf inf inf inf inf 327.0
302.3408884737551 329.25130212710314 201.6564400881843 174.76900819039787 136.96682503548357 111.4818686275661 112.81693947782102 105.47220727181956 100.55572096175425 inf inf inf inf inf inf 328.0
303.2074780585677 330.217315254038 202.22121506281013 175.25446225213528 137.33422172674057 111.76912785805997 113.11116440898888 105.74462660734692 100.81301622478477 inf inf inf inf inf inf 329.0
304.07406764338026 331.18332838097285 202.78599003743602 175.73991631387275 137.7016184179975 112.05638708855386 113.40538934015673 106.01704594287428 101.07031148781529 inf inf inf inf inf inf 330.0
304.9406572281929 332.1493415079077 203.35076501206186 176.22537037561023 138.06901510925448 112.34364631904775 113.69961427132458 106.28946527840165 101.32760675084582 inf inf inf inf inf inf 331.0
305.80724681300546 333.1153546348425 203.9155399866877 176.71082443734764 138.43641180051145 112.63090554954162 113.99383920249244 106.56188461392901 101.58490201387633 inf inf inf inf inf inf 332.0
306.67383639781804 334.08136776177736 204.48031496131352 177.1962784990851 138.8038084917684 112.91816478003551 114.28806413366028 106.83430394945637 101.84219727690686 inf inf inf inf inf inf 333.0
307.54042598263067 335.0473808887122 205.04508993593942 177.68173256082252 139.17120518302536 113.20542401052938 114.58228906482813 107.10672328498374 102.09949253993739 inf inf inf inf inf inf 334.0
308.40701556744324 336.01339401564707 205.60986491056525 178.16718662256 139.53860187428234 113.49268324102327 114.87651399599599 107.3791426205111 102.3567878029679 inf inf inf inf inf inf 335.0
309.2736051522558 336.9794071425819 206.17463988519108 178.6526406842974 139.90599856553928 113.77994247151716 115.17073892716384 107.65156195603846 102.61408306599843 inf inf inf inf inf inf 336.0
310.1401947370684 337.9454202695168 206.73941485981692 179.13809474603488 140.27339525679628 114.06720170201103 115.46496385833169 107.92398129156584 102.87137832902894 inf inf inf inf inf inf 337.0
311.006784321881 338.9114333964516 207.3041898344428 179.6235488077723 140.64079194805322 114.35446093250492 115.75918878949953 108.1964006270932 103.12867359205947 inf inf inf inf inf inf 338.0
311.8733739066936 339.8774465233864 207.86896480906864 180.10900286950977 141.00818863931016 114.64172016299881 116.0534137206674 108.46881996262056 103.38596885508998 inf inf inf inf inf inf 339.0
312.73996349150616 340.8434596503213 208.43373978369448 180.59445693124724 141.37558533056716 114.92897939349268 116.34763865183524 108.74123929814793 103.64326411812051 inf inf inf inf inf inf 340.0
313.60655307631873 341.8094727772561 208.9985147583203 181.07991099298465 141.7429820218241 115.21623862398656 116.64186358300307 109.01365863367528 103.90055938115101 inf inf inf inf inf inf 341.0
314.4731426611313 342.77548590419093 209.56328973294615 181.56536505472206 142.11037871308105 115.50349785448043 116.93608851417092 109.28607796920264 104.15785464418154 inf inf inf inf inf inf 342.0
315.3397322459439 343.7414990311258 210.12806470757198 182.05081911645954 142.47777540433802 115.79075708497432 117.23031344533878 109.55849730473001 104.41514990721207 inf inf inf inf inf inf 343.0
316.2063218307565 344.70751215806064 210.6928396821978 182.53627317819695 142.845172095595 116.0780163154682 117.52453837650663 109.83091664025737 104.67244517024258 inf inf inf inf inf inf 344.0
317.0729114155691 345.6735252849955 211.2576146568237 183.02172723993442 143.21256878685193 116.36527554596208 117.81876330767447 110.10333597578473 104.92974043327311 inf inf inf inf inf inf 345.0
317.93950100038165 346.6395384119303 211.82238963144954 183.50718130167184 143.5799654781089 116.65253477645597 118.11298823884233 110.3757553113121 105.18703569630362 inf inf inf inf inf inf 346.0
318.8060905851943 347.60555153886514 212.38716460607537 183.9926353634093 143.94736216936587 116.93979400694984 118.40721317001018 110.64817464683946 105.44433095933415 inf inf inf inf inf inf 347.0
319.67268017000686 348.5715646658 212.9519395807012 184.47808942514678 144.31475886062282 117.22705323744373 118.70143810117803 110.92059398236682 105.70162622236467 inf inf inf inf inf inf 348.0
320.53926975481943 349.53757779273485 213.51671455532704 184.9635434868842 144.68215555187982 117.51431246793761 118.99566303234589 111.19301331789418 105.9589214853952 inf inf inf inf inf inf 349.0
321.40585933963206 350.5035909196697 214.08148952995293 185.44899754862166 145.04955224313676 117.80157169843149 119.28988796351373 111.46543265342156 106.21621674842571 inf inf inf inf inf inf 350.0
322.27244892444463 351.46960404660456 214.64626450457877 185.93445161035908 145.4169489343937 118.08883092892538 119.58411289468158 111.73785198894892 106.47351201145624 inf inf inf inf inf inf 351.0
323.1390385092572 352.4356171735394 215.2110394792046 186.41990567209655 145.7843456256507 118.37609015941926 119.87833782584944 112.01027132447628 106.73080727448676 inf inf inf inf inf inf 352.0
324.00562809406983 353.4016303004742 215.77581445383044 186.90535973383396 146.15174231690764 118.66334938991314 120.17256275701729 112.28269066000365 106.98810253751728 inf inf inf inf inf inf 353.0
324.8722176788824 354.36764342740906 216.34058942845633 187.39081379557143 146.51913900816461 118.95060862040702 120.46678768818514 112.55510999553101 107.2453978005478 inf inf inf inf inf inf 354.0
325.738807263695 355.3336565543439 216.90536440308216 187.87626785730885 146.8865356994216 119.23786785090091 120.76101261935298 112.82752933105837 107.50269306357832 inf inf inf inf inf inf 355.0
326.60539684850755 356.2996696812788 217.470139377708 188.36172191904632 147.25393239067853 119.52512708139479 121.05523755052084 113.09994866658575 107.75998832660885 inf inf inf inf inf inf 356.0
327.4719864333202 357.2656828082136 218.03491435233383 188.8471759807838 147.6213290819355 119.81238631188867 121.34946248168869 113.3723680021131 108.01728358963936 inf inf inf inf inf inf 357.0
328.33857601813276 358.2316959351485 218.59968932695972 189.3326300425212 147.98872577319247 120.09964554238255 121.64368741285654 113.64478733764047 108.27457885266989 inf inf inf inf inf inf 358.0
329.2051656029453 359.19770906208333 219.16446430158555 189.81808410425867 148.3561224644494 120.38690477287643 121.9379123440244 113.91720667316784 108.53187411570042 inf inf inf inf inf inf 359.0
330.07175518775796 360.16372218901813 219.7292392762114 190.3035381659961 148.7235191557064 120.67416400337032 122.23213727519224 114.1896260086952 108.78916937873093 inf inf inf inf inf inf 360.0
330.93834477257053 361.129735315953 220.29401425083722 190.78899222773356 149.09091584696336 120.9614232338642 122.52636220636009 114.46204534422256 109.04646464176146 inf inf inf inf inf inf 361.0
331.8049343573831 362.09574844288784 220.85878922546306 191.27444628947097 149.4583125382203 121.24868246435808 122.82058713752795 114.73446467974993 109.30375990479197 inf inf inf inf inf inf 362.0
332.67152394219573 363.0617615698227 221.42356420008895 191.75990035120844 149.8257092294773 121.53594169485197 123.1148120686958 115.0068840152773 109.5610551678225 inf inf inf inf inf inf 363.0
333.5381135270083 364.02777469675755 221.98833917471478 192.24535441294586 150.19310592073424 121.82320092534584 123.40903699986364 115.27930335080465 109.81835043085302 inf inf inf inf inf inf 364.0
334.4047031118209 364.9937878236924 222.55311414934062 192.73080847468333 150.5605026119912 122.11046015583973 123.70326193103149 115.55172268633203 110.07564569388354 inf inf inf inf inf inf 365.0
335.2712926966335 365.95980095062725 223.11788912396645 193.2162625364208 150.92789930324818 122.39771938633362 123.99748686219935 115.82414202185939 110.33294095691406 inf inf inf inf inf inf 366.0
336.1378822814461 366.92581407756205 223.68266409859234 193.7017165981582 151.29529599450512 122.6849786168275 124.2917117933672 116.09656135738675 110.59023621994459 inf inf inf inf inf inf 367.0
337.00447186625865 367.8918272044969 224.24743907321817 194.18717065989568 151.66269268576212 122.97223784732138 124.58593672453505 116.36898069291412 110.84753148297511 inf inf inf inf inf inf 368.0
337.8710614510713 368.85784033143176 224.812214047844 194.6726247216331 152.03008937701907 123.25949707781525 124.8801616557029 116.64140002844148 111.10482674600563 inf inf inf inf inf inf 369.0
338.73765103588386 369.8238534583666 225.37698902246984 195.15807878337057 152.397486068276 123.54675630830914 125.17438658687075 116.91381936396884 111.36212200903616 inf inf inf inf inf inf 370.0
339.60424062069643 370.78986658530147 225.94176399709573 195.64353284510798 152.764882759533 123.83401553880303 125.4686115180386 117.18623869949622 111.61941727206667 inf inf inf inf inf inf 371.0
340.470830205509 371.7558797122363 226.50653897172157 196.12898690684545 153.13227945078995 124.1212747692969 125.76283644920646 117.45865803502357 111.8767125350972 inf inf inf inf inf inf 372.0
341.33741979032163 372.7218928391712 227.0713139463474 196.61444096858287 153.4996761420469 124.40853399979079 126.05706138037431 117.73107737055093 112.13400779812771 inf inf inf inf inf inf 373.0
342.2040093751342 373.687905966106 227.63608892097324 197.09989503032034 153.8670728333039 124.69579323028468 126.35128631154215 118.00349670607831 112.39130306115824 inf inf inf inf inf inf 374.0
343.0705989599468 374.6539190930408 228.20086389559907 197.5853490920578 154.23446952456084 124.98305246077855 126.64551124271001 118.27591604160567 112.64859832418875 inf inf inf inf inf inf 375.0
343.93718854475935 375.6199322199756 228.7656388702249 198.07080315379523 154.60186621581778 125.27031169127243 126.93973617387785 118.54833537713301 112.90589358721927 inf inf inf inf inf inf 376.0
344.8037781295719 376.5859453469105 229.33041384485074 198.55625721553264 154.96926290707472 125.5575709217663 127.2339611050457 118.82075471266039 113.1631888502498 inf inf inf inf inf inf 377.0
345.6703677143845 377.55195847384533 229.89518881947663 199.0417112772701 155.33665959833172 125.84483015226019 127.52818603621354 119.09317404818775 113.42048411328031 inf inf inf inf inf inf 378.0
346.5369572991971 378.5179716007802 230.45996379410246 199.52716533900752 155.70405628958866 126.13208938275407 127.8224109673814 119.36559338371511 113.67777937631084 inf inf inf inf inf inf 379.0
347.4035468840097 379.48398472771504 231.0247387687283 200.012619400745 156.07145298084566 126.41934861324795 128.11663589854925 119.63801271924248 113.93507463934135 inf inf inf inf inf inf 380.0
348.2701364688223 380.4499978546499 231.58951374335413 200.4980734624824 156.4388496721026 126.70660784374184 128.41086082971708 119.91043205476984 114.19236990237188 inf inf inf inf inf inf 381.0
349.1367260536349 381.4160109815847 232.15428871797997 200.98352752421988 156.80624636335955 126.99386707423572 128.70508576088494 120.1828513902972 114.4496651654024 inf inf inf inf inf inf 382.0
350.0033156384475 382.38202410851954 232.71906369260586 201.46898158595735 157.17364305461655 127.2811263047296 128.9993106920528 120.45527072582458 114.70696042843292 inf inf inf inf inf inf 383.0
350.86990522326005 383.3480372354544 233.2838386672317 201.95443564769477 157.5410397458735 127.56838553522348 129.29353562322063 120.72769006135194 114.96425569146344 inf inf inf inf inf inf 384.0
351.7364948080727 384.31405036238925 233.84861364185753 202.43988970943224 157.90843643713043 127.85564476571736 129.5877605543885 121.0001093968793 115.22155095449396 inf inf inf inf inf inf 385.0
352.60308439288525 385.2800634893241 234.41338861648336 202.92534377116965 158.27583312838743 128.14290399621126 129.88198548555636 121.27252873240667 115.47884621752449 inf inf inf inf inf inf 386.0
353.4696739776978 386.24607661625896 234.97816359110925 203.41079783290712 158.64322981964438 128.43016322670513 130.1762104167242 121.54494806793403 115.736141480555 inf inf inf inf inf inf 387.0
354.33626356251045 387.2120897431938 235.54293856573508 203.89625189464454 159.01062651090132 128.717422457199 130.47043534789205 121.81736740346139 115.99343674358553 inf inf inf inf inf inf 388.0
355.202853147323 388.1781028701286 236.10771354036092 204.381705956382 159.37802320215832 129.00468168769288 130.7646602790599 122.08978673898876 116.25073200661605 inf inf inf inf inf inf 389.0
356.0694427321356 389.14411599706347 236.67248851498675 204.86716001811942 159.74541989341526 129.29194091818678 131.05888521022774 122.36220607451612 116.50802726964658 inf inf inf inf inf inf 390.0
356.9360323169482 390.1101291239983 237.23726348961264 205.3526140798569 160.11281658467226 129.57920014868066 131.3531101413956 122.63462541004348 116.76532253267709 inf inf inf inf inf inf 391.0
357.8026219017608 391.0761422509332 237.80203846423848 205.83806814159436 160.4802132759292 129.86645937917456 131.64733507256346 122.90704474557086 117.02261779570762 inf inf inf inf inf inf 392.0
358.6692114865734 392.042155377868 238.3668134388643 206.32352220333178 160.84760996718614 130.15371860966843 131.9415600037313 123.17946408109822 117.27991305873813 inf inf inf inf inf inf 393.0
359.53580107138595 393.0081685048029 238.93158841349015 206.80897626506925 161.21500665844314 130.4409778401623 132.23578493489916 123.45188341662558 117.53720832176866 inf inf inf inf inf inf 394.0
360.4023906561986 393.97418163173774 239.49636338811598 207.29443032680666 161.5824033497001 130.72823707065618 132.53000986606702 123.72430275215295 117.79450358479919 inf inf inf inf inf inf 395.0
361.26898024101115 394.94019475867253 240.06113836274187 207.77988438854413 161.94980004095703 131.01549630115005 132.82423479723485 123.99672208768031 118.0517988478297 inf inf inf inf inf inf 396.0
362.1355698258237 395.9062078856074 240.6259133373677 208.26533845028155 162.31719673221403 131.30275553164395 133.1184597284027 124.26914142320767 118.30909411086023 inf inf inf inf inf inf 397.0
363.00215941063635 396.87222101254224 241.19068831199354 208.75079251201902 162.68459342347097 131.59001476213786 133.41268465957057 124.54156075873503 118.56638937389074 inf inf inf inf inf inf 398.0
363.8687489954489 397.8382341394771 241.75546328661937 209.23624657375643 163.05199011472791 131.87727399263173 133.7069095907384 124.8139800942624 118.82368463692127 inf inf inf inf inf inf 399.0
364.7353385802615 398.80424726641195 242.32023826124527 209.7217006354939 163.4193868059849 132.1645332231256 134.00113452190627 125.08639942978976 119.08097989995179 inf inf inf inf inf inf 400.0
365.6019281650741 399.7702603933468 242.8850132358711 210.20715469723137 163.78678349724186 132.45179245361948 134.29535945307413 125.35881876531712 119.33827516298231 inf inf inf inf inf inf 401.0
366.4685177498867 400.73627352028166 243.44978821049693 210.6926087589688 164.15418018849886 132.73905168411335 134.58958438424196 125.6312381008445 119.59557042601283 inf inf inf inf inf inf 402.0
367.3351073346993 401.70228664721645 244.01456318512277 211.17806282070626 164.5215768797558 133.02631091460725 134.88380931540982 125.90365743637186 119.85286568904336 inf inf inf inf inf inf 403.0
368.2016969195119 402.6682997741513 244.5793381597486 211.66351688244367 164.88897357101274 133.31357014510112 135.17803424657768 126.17607677189922 120.11016095207388 inf inf inf inf inf inf 404.0
369.0682865043245 403.63431290108616 245.1441131343745 212.14897094418114 165.25637026226974 133.60082937559503 135.4722591777455 126.44849610742659 120.3674562151044 inf inf inf inf inf inf 405.0
369.93487608913705 404.600326028021 245.70888810900033 212.63442500591856 165.62376695352668 133.8880886060889 135.76648410891337 126.72091544295395 120.62475147813493 inf inf inf inf inf inf 406.0
370.8014656739496 405.56633915495587 246.27366308362616 213.11987906765603 165.99116364478363 134.17534783658277 136.06070904008124 126.99333477848131 120.88204674116544 inf inf inf inf inf inf 407.0
371.66805525876225 406.5323522818907 246.838438058252 213.60533312939344 166.35856033604063 134.46260706707665 136.35493397124907 127.26575411400869 121.13934200419597 inf inf inf inf inf inf 408.0
372.5346448435748 407.4983654088256 247.4032130328779 214.09078719113091 166.72595702729757 134.74986629757055 136.64915890241693 127.53817344953605 121.39663726722648 inf inf inf inf inf inf 409.0
373.4012344283874 408.4643785357604 247.96798800750372 214.57624125286839 167.0933537185545 135.03712552806442 136.9433838335848 127.8105927850634 121.65393253025701 inf inf inf inf inf inf 410.0
374.2678240132 409.43039166269523 248.53276298212955 215.0616953146058 167.4607504098115 135.32438475855832 137.23760876475262 128.08301212059078 121.91122779328754 inf inf inf inf inf inf 411.0
375.13441359801254 410.39640478963 249.0975379567554 215.5471493763432 167.82814710106845 135.61164398905217 137.53183369592045 128.35543145611814 122.16852305631804 inf inf inf inf inf inf 412.0
376.0010031828251 411.3624179165649 249.66231293138122 216.03260343808068 168.1955437923254 135.89890321954607 137.82605862708832 128.62785079164547 122.42581831934856 inf inf inf inf inf inf 413.0
376.86759276763775 412.32843104349973 250.22708790600706 216.5180574998181 168.5629404835824 136.18616245003994 138.12028355825618 128.90027012717286 122.68311358237908 inf inf inf inf inf inf 414.0
377.7341823524503 413.2944441704346 250.7918628806329 217.00351156155557 168.93033717483934 136.47342168053382 138.414508489424 129.17268946270022 122.9404088454096 inf inf inf inf inf inf 415.0
378.6007719372629 414.26045729736944 251.35663785525878 217.48896562329298 169.29773386609628 136.7606809110277 138.70873342059187 129.44510879822758 123.19770410844012 inf inf inf inf inf inf 416.0
379.4673615220755 415.22647042430424 251.92141282988462 217.97441968503045 169.66513055735328 137.0479401415216 139.00295835175973 129.71752813375497 123.45499937147065 inf inf inf inf inf inf 417.0
380.3339511068881 416.1924835512391 252.48618780451045 218.45987374676793 170.03252724861022 137.33519937201547 139.29718328292756 129.9899474692823 123.71229463450116 inf inf inf inf inf inf 418.0
381.20054069170067 417.15849667817395 253.05096277913628 218.94532780850534 170.39992393986716 137.62245860250937 139.59140821409542 130.2623668048097 123.96958989753169 inf inf inf inf inf inf 419.0
382.0671302765133 418.1245098051088 253.61573775376218 219.4307818702428 170.76732063112416 137.90971783300324 139.88563314526328 130.53478614033705 124.2268851605622 inf inf inf inf inf inf 420.0
382.93371986132587 419.09052293204365 254.180512728388 219.91623593198022 171.1347173223811 138.19697706349712 140.17985807643112 130.8072054758644 124.48418042359273 inf inf inf inf inf inf 421.0
383.80030944613844 420.0565360589785 254.74528770301384 220.4016899937177 171.50211401363805 138.484236293991 140.47408300759898 131.07962481139177 124.74147568662326 inf inf inf inf inf inf 422.0
384.6668990309511 421.02254918591336 255.31006267763968 220.8871440554551 171.86951070489505 138.77149552448486 140.76830793876684 131.35204414691913 124.99877094965377 inf inf inf inf inf inf 423.0
385.53348861576364 421.98856231284816 255.8748376522655 221.37259811719258 172.236907396152 139.05875475497876 141.06253286993467 131.62446348244652 125.2560662126843 inf inf inf inf inf inf 424.0
386.4000782005762 422.954575439783 256.4396126268914 221.85805217893 172.604304087409 139.34601398547267 141.3567578011025 131.89688281797385 125.51336147571482 inf inf inf inf inf inf 425.0
387.2666677853888 423.92058856671787 257.00438760151724 222.34350624066747 172.97170077866593 139.63327321596654 141.6509827322704 132.16930215350123 125.77065673874534 inf inf inf inf inf inf 426.0
388.1332573702014 424.8866016936527 257.56916257614307 222.82896030240494 173.33909746992288 139.9205324464604 141.94520766343823 132.4417214890286 126.02795200177586 inf inf inf inf inf inf 427.0
388.999846955014 425.8526148205876 258.1339375507689 223.31441436414235 173.70649416117988 140.2077916769543 142.23943259460606 132.71414082455595 126.28524726480639 inf inf inf inf inf inf 428.0
389.86643653982657 426.81862794752243 258.6987125253948 223.79986842587982 174.07389085243682 140.49505090744816 142.53365752577395 132.98656016008334 126.54254252783691 inf inf inf inf inf inf 429.0
390.7330261246392 427.7846410744573 259.26348750002063 224.28532248761724 174.44128754369376 140.78231013794206 142.82788245694178 133.25897949561067 126.79983779086743 inf inf inf inf inf inf 430.0
391.59961570945177 428.7506542013921 259.82826247464646 224.7707765493547 174.80868423495076 141.06956936843594 143.1221073881096 133.53139883113806 127.05713305389796 inf inf inf inf inf inf 431.0
392.46620529426434 429.71666732832693 260.3930374492723 225.25623061109212 175.1760809262077 141.35682859892984 143.4163323192775 133.80381816666542 127.31442831692847 inf inf inf inf inf inf 432.0
393.33279487907697 430.6826804552618 260.9578124238982 225.7416846728296 175.5434776174647 141.6440878294237 143.71055725044533 134.07623750219278 127.571723579959 inf inf inf inf inf inf 433.0
394.19938446388954 431.64869358219664 261.522587398524 226.227138734567 175.91087430872165 141.93134705991758 144.00478218161317 134.34865683772014 127.82901884298951 inf inf inf inf inf inf 434.0
395.0659740487021 432.6147067091315 262.08736237314986 226.71259279630448 176.2782709999786 142.21860629041146 144.29900711278103 134.6210761732475 128.08631410602004 inf inf inf inf inf inf 435.0
395.93256363351475 433.58071983606635 262.6521373477757 227.19804685804195 176.6456676912356 142.50586552090536 144.5932320439489 134.8934955087749 128.34360936905057 inf inf inf inf inf inf 436.0
396.7991532183273 434.5467329630012 263.2169123224015 227.68350091977936 177.01306438249253 142.79312475139923 144.88745697511672 135.16591484430222 128.6009046320811 inf inf inf inf inf inf 437.0
397.6657428031399 435.512746089936 263.7816872970274 228.16895498151683 177.38046107374947 143.08038398189314 145.18168190628458 135.4383341798296 128.85819989511162 inf inf inf inf inf inf 438.0
398.5323323879525 436.47875921687086 264.34646227165325 228.65440904325425 177.74785776500647 143.367643212387 145.47590683745244 135.71075351535697 129.11549515814212 inf inf inf inf inf inf 439.0
399.3989219727651 437.4447723438057 264.9112372462791 229.13986310499172 178.11525445626341 143.65490244288088 145.77013176862027 135.98317285088433 129.37279042117265 inf inf inf inf inf inf 440.0
400.26551155757767 438.41078547074056 265.4760122209049 229.62531716672913 178.48265114752036 143.94216167337476 146.06435669978814 136.25559218641172 129.63008568420315 inf inf inf inf inf inf 441.0
401.13210114239024 439.3767985976754 266.0407871955308 230.1107712284666 178.85004783877736 144.22942090386863 146.358581630956 136.52801152193905 129.88738094723368 inf inf inf inf inf inf 442.0
401.99869072720287 440.34281172461027 266.60556217015665 230.59622529020402 179.2174445300343 144.51668013436253 146.65280656212383 136.80043085746644 130.1446762102642 inf inf inf inf inf inf 443.0
402.86528031201544 441.3088248515451 267.1703371447825 231.0816793519415 179.5848412212913 144.80393936485643 146.9470314932917 137.0728501929938 130.40197147329474 inf inf inf inf inf inf 444.0
403.731869896828 442.2748379784799 267.7351121194083 231.56713341367896 179.95223791254824 145.0911985953503 147.24125642445955 137.34526952852116 130.65926673632526 inf inf inf inf inf inf 445.0
404.59845948164065 443.2408511054148 268.2998870940342 232.05258747541637 180.31963460380518 145.37845782584418 147.53548135562738 137.61768886404852 130.9165619993558 inf inf inf inf inf inf 446.0
405.4650490664532 444.20686423234963 268.86466206866004 232.53804153715384 180.68703129506218 145.66571705633805 147.82970628679524 137.89010819957588 131.17385726238632 inf inf inf inf inf inf 447.0
406.33163865126573 445.1728773592844 269.4294370432858 233.02349559889126 181.05442798631913 145.95297628683193 148.12393121796308 138.16252753510324 131.4311525254168 inf inf inf inf inf inf 448.0
407.19822823607836 446.1388904862193 269.9942120179117 233.50894966062867 181.42182467757607 146.2402355173258 148.41815614913094 138.4349468706306 131.68844778844732 inf inf inf inf inf inf 449.0
408.06481782089094 447.10490361315414 270.55898699253754 233.99440372236614 181.789221368833 146.52749474781967 148.71238108029877 138.70736620615796 131.94574305147785 inf inf inf inf inf inf 450.0
408.9314074057035 448.070916740089 271.1237619671634 234.47985778410356 182.15661806009 146.81475397831358 149.00660601146663 138.97978554168532 132.20303831450838 inf inf inf inf inf inf 451.0
409.79799699051614 449.0369298670238 271.6885369417892 234.96531184584103 182.52401475134695 147.10201320880748 149.3008309426345 139.2522048772127 132.4603335775389 inf inf inf inf inf inf 452.0
410.6645865753287 450.00294299395864 272.2533119164151 235.45076590757844 182.8914114426039 147.38927243930135 149.59505587380232 139.52462421274004 132.71762884056943 inf inf inf inf inf inf 453.0
411.5311761601413 450.9689561208935 272.81808689104093 235.9362199693159 183.2588081338609 147.67653166979522 149.88928080497018 139.79704354826742 132.97492410359993 inf inf inf inf inf inf 454.0
412.3977657449539 451.93496924782835 273.38286186566677 236.42167403105339 183.62620482511784 147.9637909002891 150.18350573613804 140.06946288379478 133.23221936663046 inf inf inf inf inf inf 455.0
413.2643553297665 452.9009823747632 273.9476368402926 236.9071280927908 183.99360151637484 148.25105013078297 150.47773066730588 140.34188221932214 133.489514629661 inf inf inf inf inf inf 456.0
414.13094491457906 453.86699550169806 274.51241181491844 237.39258215452827 184.36099820763178 148.53830936127687 150.77195559847377 140.61430155484953 133.7468098926915 inf inf inf inf inf inf 457.0
414.9975344993917 454.8330086286329 275.0771867895443 237.87803621626568 184.72839489888872 148.82556859177075 151.0661805296416 140.88672089037686 134.00410515572202 inf inf inf inf inf inf 458.0
415.86412408420426 455.7990217555677 275.64196176417016 238.36349027800316 185.09579159014572 149.11282782226465 151.36040546080943 141.15914022590425 134.26140041875254 inf inf inf inf inf inf 459.0
416.73071366901684 456.76503488250256 276.206736738796 238.84894433974057 185.46318828140267 149.40008705275852 151.65463039197726 141.4315595614316 134.51869568178307 inf inf inf inf inf inf 460.0
417.5973032538294 457.7310480094374 276.77151171342183 239.33439840147804 185.8305849726596 149.6873462832524 151.94885532314515 141.70397889695897 134.7759909448136 inf inf inf inf inf inf 461.0
418.46389283864204 458.69706113637227 277.3362866880477 239.81985246321545 186.1979816639166 149.97460551374627 152.24308025431299 141.97639823248633 135.03328620784413 inf inf inf inf inf inf 462.0
419.3304824234546 459.6630742633071 277.90106166267356 240.30530652495293 186.56537835517355 150.26186474424017 152.53730518548082 142.2488175680137 135.29058147087463 inf inf inf inf inf inf 463.0
420.1970720082672 460.629087390242 278.4658366372994 240.7907605866904 186.9327750464305 150.54912397473404 152.8315301166487 142.52123690354108 135.54787673390516 inf inf inf inf inf inf 464.0
421.0636615930798 461.59510051717683 279.0306116119252 241.2762146484278 187.3001717376875 150.83638320522792 153.12575504781654 142.7936562390684 135.80517199693568 inf inf inf inf inf inf 465.0
421.9302511778924 462.56111364411163 279.5953865865511 241.76166871016528 187.66756842894443 151.12364243572182 153.41997997898437 143.0660755745958 136.06246725996618 inf inf inf inf inf inf 466.0
422.79684076270496 463.5271267710465 280.16016156117695 242.2471227719027 188.03496512020143 151.4109016662157 153.71420491015226 143.33849491012316 136.3197625229967 inf inf inf inf inf inf 467.0
423.6634303475176 464.49313989798134 280.7249365358028 242.73257683364017 188.40236181145838 151.69816089670957 154.0084298413201 143.61091424565052 136.57705778602724 inf inf inf inf inf inf 468.0
424.53001993233016 465.4591530249162 281.2897115104286 243.21803089537758 188.76975850271532 151.98542012720347 154.30265477248793 143.8833335811779 136.83435304905777 inf inf inf inf inf inf 469.0
425.39660951714274 466.42516615185104 281.85448648505445 243.70348495711505 189.13715519397232 152.27267935769734 154.59687970365582 144.15575291670524 137.0916483120883 inf inf inf inf inf inf 470.0
426.26319910195537 467.3911792787859 282.41926145968034 244.18893901885252 189.50455188522926 152.55993858819122 154.89110463482365 144.42817225223263 137.34894357511882 inf inf inf inf inf inf 471.0
427.12978868676794 468.35719240572075 282.9840364343062 244.67439308058994 189.8719485764862 152.84719781868512 155.18532956599148 144.70059158776 137.60623883814932 inf inf inf inf inf inf 472.0
427.9963782715805 469.32320553265555 283.548811408932 245.1598471423274 190.2393452677432 153.134457049179 155.47955449715937 144.97301092328735 137.86353410117985 inf inf inf inf inf inf 473.0
428.8629678563931 470.2892186595904 284.1135863835579 245.64530120406482 190.60674195900015 153.42171627967286 155.7737794283272 145.2454302588147 138.12082936421038 inf inf inf inf inf inf 474.0
429.7295574412057 471.25523178652526 284.67836135818374 246.1307552658023 190.9741386502571 153.70897551016677 156.06800435949503 145.51784959434207 138.37812462724088 inf inf inf inf inf inf 475.0
